C_pF,C_th_pJ_per_K,S_e_mW_per_K,name,gamma,replay_step_ns,source_file,source_setting_mV,current_uA,temperature_min_K,temperature_max_K,temperature_mean_K,measured_resistance_mean_ohm,replayed_resistance_mean_ohm,resistance_rmse_ohm,resistance_log_rmse,fraction_above_major_heating_branch,late_invalid_resistance_fraction,outside_temperature_calibration_fraction,smoothing_window
0.0,0.047873236,0.0036751265,zero_electrical_C,2.0,0.5,50mv0_converted.csv,50.0,37.79944238139679,315.3054632981272,315.32906860905894,315.3184398997552,2317.522483844282,2511.188145401454,197.17469402136507,0.08196542325330555,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,2.0,0.5,550mv0_converted.csv,550.0,419.61731636118117,335.1308114848061,336.10562190953226,335.6346306371067,441.26149547968083,597.5904719286626,168.26480737448165,0.3196393216283435,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,2.0,0.5,600mv0_converted.csv,600.0,458.3699322834958,337.18991630393623,337.9948488450493,337.5771501601465,406.1416101751117,301.5229273125677,109.90091270117442,0.3202595890620629,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,2.0,0.5,650mv0_converted.csv,650.0,495.4173600492479,338.889742787613,339.4844672435729,339.2005613665095,371.735189396038,141.20281227036278,231.06207243217952,0.974021837822277,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,2.0,0.5,700mv0_converted.csv,700.0,533.4180352284689,340.492255591698,341.0699723271631,340.77832801805744,340.71030709535864,86.21969710246171,254.68455306062702,1.3783602682701437,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,2.0,0.5,750mv0_converted.csv,750.0,570.4337430744487,342.30243820057,342.73873548563756,342.50236944494156,317.68002974620157,43.16035869334004,274.6181882116141,1.9971861948854635,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,2.0,0.5,800mv0_converted.csv,800.0,606.6551780288738,344.12967927006065,344.4018840562654,344.2542070196053,298.2000820842029,26.46395435899791,271.76302020569636,2.422042207893364,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,2.0,0.5,850mv0_converted.csv,850.0,646.2233016263873,345.98270533971333,346.31935210336195,346.130656448405,279.40763672939227,21.235777524438234,258.18061259932574,2.5769919341820238,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,2.0,0.5,900mv0_converted.csv,900.0,682.8259268820619,347.2624021627832,347.5585570600856,347.4249235327754,260.61732005286666,19.41054398942702,241.21230245854164,2.597226525598488,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,2.0,0.5,950mv0_converted.csv,950.0,722.372921341621,348.9199089000669,349.3918325708315,349.164219631939,245.0081761998012,18.6622529171481,226.35258451415288,2.5747729827253645,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,1000mv0_converted.csv,1000.0,759.2191989197131,350.22075568380944,350.6752948778781,350.49817787470556,230.5542164888722,18.479712967825407,212.0847310804221,2.523787963627752,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,100mv0_converted.csv,100.0,76.17083384633712,317.92674556302546,317.9805152721002,317.9495267794199,2245.7264357654694,2350.589812325959,107.84965700006889,0.04705434119591867,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,1100mv0_converted.csv,1100.0,834.7865599618726,353.96901575070336,354.3806015274812,354.203450031754,209.96068445973128,18.239007553251664,191.74145642735283,2.443306913433828,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,1200mv0_converted.csv,1200.0,908.6058899457871,356.7847170456188,357.43604063115976,357.12182725558984,190.40696180854948,18.21947418817199,172.206247782602,2.3466215219086197,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,150mv0_converted.csv,150.0,114.17150902555795,321.8189501843452,321.8863173517594,321.8554419786208,2105.308296464096,2135.100888091739,32.64882913089613,0.015436962230547949,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,200mv0_converted.csv,200.0,152.35217904164247,326.70201867446605,326.77503569360204,326.74480648665565,1957.2516462810129,1895.553281878481,62.58330181713618,0.03246200790457171,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,250mv0_converted.csv,250.0,189.60094286792295,330.85499451022525,330.9608631059186,330.9121943428987,1680.536009763378,1679.1147593885364,5.708769315275704,0.0033958282699469,0.5445544554455446,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,300mv0_converted.csv,300.0,228.7136509323431,328.1318048859894,329.84203999349836,328.9585773429838,1017.4386421639383,1762.9166646523051,760.8076712041488,0.5783539430822553,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,350mv0_converted.csv,350.0,267.07439601247086,327.0715254307726,329.200985248243,328.07167862111993,710.657784095842,1788.7254638671875,1087.4374818807698,0.9608660357167575,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,400mv0_converted.csv,400.0,303.3911472089279,329.2043319730411,330.9684395948795,330.1108778947528,619.1284819792245,1647.3259736618193,1033.1985912004266,1.0016002977474987,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,450mv0_converted.csv,450.0,341.9425303334189,330.9599823634454,332.3731739364462,331.6793758457626,543.6395699102709,1518.3501351233756,977.1020620748573,1.039832034109842,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,500mv0_converted.csv,500.0,381.06588239966646,333.09510934975367,334.1958065887241,333.64470990770604,488.35678896426754,1216.2902699083386,729.472249644786,0.9206470355676973,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,50mv0_converted.csv,50.0,37.79944238139679,315.3054632981273,315.32906860905894,315.3184398997552,2317.522483844282,2511.188145401454,197.17469402136507,0.08196542325330555,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,550mv0_converted.csv,550.0,419.61731636118117,335.1308114848061,336.10562190953226,335.6346306371067,441.26149547968083,832.0541478525294,392.39840711496026,0.6403356210492174,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,600mv0_converted.csv,600.0,458.3699322834958,337.18991630393623,337.9948488450494,337.5771501601466,406.1416101751117,440.15540517674816,41.551673518714544,0.09987157771376137,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,650mv0_converted.csv,650.0,495.4173600492479,338.88974278761305,339.4844672435729,339.2005613665096,371.735189396038,218.31125648422997,154.06574476032287,0.5332358174392828,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,700mv0_converted.csv,700.0,533.4180352284689,340.49225559169804,341.06997232716316,340.77832801805755,340.71030709535864,111.19003582944964,229.71042623952874,1.1198695859916854,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,750mv0_converted.csv,750.0,570.4337430744487,342.30243820057007,342.73873548563756,342.50236944494156,317.68002974620157,52.14281463623047,265.644876626815,1.8070148624283031,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,800mv0_converted.csv,800.0,606.6551780288738,344.1296792700607,344.4018840562654,344.2542070196054,298.2000820842029,29.707626286119517,268.52067065767756,2.3063166535315327,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,850mv0_converted.csv,850.0,646.2233016263873,345.9827053397134,346.31935210336195,346.13065644840503,279.40763672939227,22.124888769470818,257.29198347420515,2.5359513390614885,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,900mv0_converted.csv,900.0,682.8259268820619,347.26240216278325,347.5585570600856,347.4249235327754,260.61732005286666,19.851539592931765,240.77153930177525,2.574759691693402,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.956269682,0.25,950mv0_converted.csv,950.0,722.372921341621,348.9199089000669,349.3918325708316,349.164219631939,245.0081761998012,18.815926731222927,226.1990451643627,2.5665725762402656,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,1000mv0_converted.csv,1000.0,759.2191989197131,350.22075568380944,350.6752948778781,350.49817787470556,230.5542164888722,18.543906221295348,212.0206135850262,2.520322698632901,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,100mv0_converted.csv,100.0,76.17083384633712,317.92674556302546,317.9805152721002,317.9495267794199,2245.7264357654694,2350.5899670289295,107.84982579786286,0.04705441307172192,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,1100mv0_converted.csv,1100.0,834.7865599618726,353.96901575070336,354.3806015274812,354.203450031754,209.96068445973128,18.248608881884284,191.7318587128179,2.4427807022864396,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,1200mv0_converted.csv,1200.0,908.6058899457871,356.7847170456188,357.43604063115976,357.12182725558984,190.40696180854948,18.220754528989886,172.20496930730948,2.346551289271924,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,150mv0_converted.csv,150.0,114.17150902555795,321.8189501843452,321.8863173517594,321.8554419786208,2105.308296464096,2135.1012627629952,32.6494609669639,0.015437258179534452,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,200mv0_converted.csv,200.0,152.35217904164247,326.70201867446605,326.77503569360204,326.74480648665565,1957.2516462810129,1895.576335038289,62.562895994196225,0.03245122337383953,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,250mv0_converted.csv,250.0,189.60094286792295,330.85499451022525,330.9608631059186,330.9121943428987,1680.536009763378,1679.2621139677444,5.750949389665784,0.003421073200662949,0.5445544554455446,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,300mv0_converted.csv,300.0,228.7136509323431,328.1318048859894,329.84203999349836,328.9585773429838,1017.4386421639383,1787.6821530785892,785.4797471693641,0.5920694273596999,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,350mv0_converted.csv,350.0,267.07439601247086,327.0715254307726,329.200985248243,328.07167862111993,710.657784095842,1831.6180637472928,1130.1621408786834,0.984161807175703,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,400mv0_converted.csv,400.0,303.3911472089279,329.2043319730411,330.9684395948795,330.1108778947528,619.1284819792245,1724.917455087794,1110.8470519828254,1.047283194602572,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,450mv0_converted.csv,450.0,341.9425303334189,330.9599823634454,332.3731739364462,331.6793758457626,543.6395699102709,1620.4411210163985,1079.474788564075,1.104695526220775,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,500mv0_converted.csv,500.0,381.06588239966646,333.09510934975367,334.1958065887241,333.64470990770604,488.35678896426754,1415.4856077892946,929.5890274232908,1.071997887245674,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,50mv0_converted.csv,50.0,37.79944238139679,315.3054632981273,315.32906860905894,315.3184398997552,2317.522483844282,2511.188145401454,197.17469402136507,0.08196542325330555,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,550mv0_converted.csv,550.0,419.61731636118117,335.1308114848061,336.10562190953226,335.6346306371067,441.26149547968083,1055.9508147286897,618.7998518757778,0.8783193519833965,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,600mv0_converted.csv,600.0,458.3699322834958,337.18991630393623,337.9948488450494,337.5771501601466,406.1416101751117,603.6611630279239,204.80434703838125,0.40705548139578507,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,650mv0_converted.csv,650.0,495.4173600492479,338.88974278761305,339.4844672435729,339.2005613665096,371.735189396038,304.61742650400294,72.65237318820537,0.2191217699542632,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,700mv0_converted.csv,700.0,533.4180352284689,340.49225559169804,341.06997232716316,340.77832801805755,340.71030709535864,141.4498034184522,199.77088627457624,0.884188172396522,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,750mv0_converted.csv,750.0,570.4337430744487,342.30243820057007,342.73873548563756,342.50236944494156,317.68002974620157,63.19710903356571,254.62485809871873,1.6166568452643106,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,800mv0_converted.csv,800.0,606.6551780288738,344.1296792700607,344.4018840562654,344.2542070196054,298.2000820842029,33.80024530391882,264.43074688119924,2.1775207755925834,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,850mv0_converted.csv,850.0,646.2233016263873,345.9827053397134,346.31935210336195,346.13065644840503,279.40763672939227,23.125606121403155,256.2921194883165,2.4918081228822375,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,900mv0_converted.csv,900.0,682.8259268820619,347.26240216278325,347.5585570600856,347.4249235327754,260.61732005286666,20.36769730973952,240.25567836683254,2.549109344883761,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.1569637099,0.25,950mv0_converted.csv,950.0,722.372921341621,348.9199089000669,349.3918325708316,349.164219631939,245.0081761998012,18.963796710023786,226.05135687749086,2.55875304051274,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,1000mv0_converted.csv,1000.0,759.2191989197131,350.22075568380944,350.6752948778781,350.49817787470556,230.5542164888722,18.51098647920212,212.05349456717016,2.5220980280306753,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,100mv0_converted.csv,100.0,76.17083384633712,317.92674556302546,317.9805152721002,317.9495267794199,2245.7264357654694,2350.589930770421,107.84978565866125,0.04705439598542358,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,1100mv0_converted.csv,1100.0,834.7865599618726,353.96901575070336,354.3806015274812,354.203450031754,209.96068445973128,18.24353824275555,191.73692779813496,2.4430585755020653,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,1200mv0_converted.csv,1200.0,908.6058899457871,356.7847170456188,357.43604063115976,357.12182725558984,190.40696180854948,18.220218450716228,172.20550470391169,2.3465806970202348,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,150mv0_converted.csv,150.0,114.17150902555795,321.8189501843452,321.8863173517594,321.8554419786208,2105.308296464096,2135.1010863049196,32.64917217133701,0.015437122914955958,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,200mv0_converted.csv,200.0,152.35217904164247,326.70201867446605,326.77503569360204,326.74480648665565,1957.2516462810129,1895.5666383044554,62.57148199821134,0.03245576081745516,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,250mv0_converted.csv,250.0,189.60094286792295,330.85499451022525,330.9608631059186,330.9121943428987,1680.536009763378,1679.1991619450032,5.731769294918924,0.003409598245204275,0.5445544554455446,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,300mv0_converted.csv,300.0,228.7136509323431,328.1318048859894,329.84203999349836,328.9585773429838,1017.4386421639383,1785.0173617825649,782.7649709265155,0.5905792559771783,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,350mv0_converted.csv,350.0,267.07439601247086,327.0715254307726,329.200985248243,328.07167862111993,710.657784095842,1818.2241126334313,1116.9643633905407,0.9770198562148443,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,400mv0_converted.csv,400.0,303.3911472089279,329.2043319730411,330.9684395948795,330.1108778947528,619.1284819792245,1703.4833259204827,1089.5274496554648,1.0349479168401525,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,450mv0_converted.csv,450.0,341.9425303334189,330.9599823634454,332.3731739364462,331.6793758457626,543.6395699102709,1581.7847598236385,1040.8872769278544,1.080727938560907,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,500mv0_converted.csv,500.0,381.06588239966646,333.09510934975367,334.1958065887241,333.64470990770604,488.35678896426754,1332.842499081451,846.7972952128936,1.0121354523365533,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,50mv0_converted.csv,50.0,37.79944238139679,315.3054632981273,315.32906860905894,315.3184398997552,2317.522483844282,2511.188145401454,197.17469402136507,0.08196542325330555,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,550mv0_converted.csv,550.0,419.61731636118117,335.1308114848061,336.10562190953226,335.6346306371067,441.26149547968083,1025.4858223188041,586.6785843954166,0.8489301300261227,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,600mv0_converted.csv,600.0,458.3699322834958,337.18991630393623,337.9948488450494,337.5771501601466,406.1416101751117,575.7732519772974,174.02375619978258,0.3578024763274123,0.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,650mv0_converted.csv,650.0,495.4173600492479,338.88974278761305,339.4844672435729,339.2005613665096,371.735189396038,280.9676423025603,93.07777439234852,0.2875538506129417,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,700mv0_converted.csv,700.0,533.4180352284689,340.49225559169804,341.06997232716316,340.77832801805755,340.71030709535864,135.26237782393352,205.8097043509864,0.9262266424852499,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,750mv0_converted.csv,750.0,570.4337430744487,342.30243820057007,342.73873548563756,342.50236944494156,317.68002974620157,57.56041264297939,260.2422268583135,1.7088332697199202,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,800mv0_converted.csv,800.0,606.6551780288738,344.1296792700607,344.4018840562654,344.2542070196054,298.2000820842029,31.554064609036587,266.67548015669246,2.2461032951608484,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,850mv0_converted.csv,850.0,646.2233016263873,345.9827053397134,346.31935210336195,346.13065644840503,279.40763672939227,22.62003001600209,256.79719577158124,2.513842195000362,1.0,0.0,0.0,
0.0,0.047873236,0.0036751265,zero_electrical_C,0.5,0.25,900mv0_converted.csv,900.0,682.8259268820619,347.26240216278325,347.5585570600856,347.4249235327754,260.61732005286666,20.110459337140075,240.51279299363654,2.561808855523266,1.0,0.0,0.0,
